Instance	Formulation type	Assets number	Time window Length	Maintenance Types	Solution Status	Solving Time	Solution value
data/Instance_aproximated_656.txt	Langrange	400	5	3	To be defined	0.043015	-7873	
data/Instance_aproximated_657.txt	Langrange	400	5	3	To be defined	0.037194	-13603	
data/Instance_aproximated_658.txt	Langrange	400	5	3	To be defined	0.024845	-4329.5	
data/Instance_aproximated_659.txt	Langrange	400	5	3	To be defined	0.026935	-16885	
data/Instance_aproximated_660.txt	Langrange	400	5	3	To be defined	0.044122	-20578	
data/Instance_aproximated_661.txt	Langrange	400	5	3	To be defined	0.022604	-9704.5	
data/Instance_aproximated_662.txt	Langrange	400	5	3	To be defined	0.042312	-19962	
data/Instance_aproximated_663.txt	Langrange	400	5	3	To be defined	0.036144	-16668	
data/Instance_aproximated_664.txt	Langrange	400	5	3	To be defined	0.044555	-20753	
data/Instance_aproximated_665.txt	Langrange	400	5	3	To be defined	0.017249	-5178.5	
data/Instance_aproximated_666.txt	Langrange	400	5	3	To be defined	0.017346	-17968	
data/Instance_aproximated_667.txt	Langrange	400	5	3	To be defined	0.037234	-3846.5	
data/Instance_aproximated_668.txt	Langrange	400	5	3	To be defined	0.034344	-15717	
data/Instance_aproximated_669.txt	Langrange	400	5	3	To be defined	0.029911	-13438	
data/Instance_aproximated_670.txt	Langrange	400	5	3	To be defined	0.046214	-8369.5	
data/Instance_aproximated_671.txt	Langrange	400	5	3	To be defined	0.032325	-16647	
data/Instance_aproximated_672.txt	Langrange	400	5	3	To be defined	0.032875	-21117	
data/Instance_aproximated_673.txt	Langrange	400	5	3	To be defined	0.011512	-17415	
data/Instance_aproximated_674.txt	Langrange	400	5	3	To be defined	0.024364	-17876	
data/Instance_aproximated_675.txt	Langrange	400	5	3	To be defined	0.015585	-7304	
data/Instance_aproximated_676.txt	Langrange	400	5	3	To be defined	0.037469	-18171	
data/Instance_aproximated_677.txt	Langrange	400	5	3	To be defined	0.01375	-4742	
data/Instance_aproximated_678.txt	Langrange	400	5	3	To be defined	0.052323	-21123	
data/Instance_aproximated_679.txt	Langrange	400	5	3	To be defined	0.025685	-8196.5	
data/Instance_aproximated_680.txt	Langrange	400	5	3	To be defined	0.017132	-22364	
data/Instance_aproximated_681.txt	Langrange	400	5	3	To be defined	0.018925	-21540	
data/Instance_aproximated_682.txt	Langrange	400	5	3	To be defined	0.005941	-16107	
data/Instance_aproximated_683.txt	Langrange	400	5	3	To be defined	0.036253	-18394	
data/Instance_aproximated_684.txt	Langrange	400	5	3	To be defined	0.015854	-13496.5	
data/Instance_aproximated_685.txt	Langrange	400	5	3	To be defined	0.040598	-8105	
data/Instance_aproximated_686.txt	Langrange	400	5	3	To be defined	0.012101	304.5	
data/Instance_aproximated_687.txt	Langrange	400	5	3	To be defined	0.035321	-18244.5	
data/Instance_aproximated_688.txt	Langrange	400	5	3	To be defined	0.031555	-21494	
data/Instance_aproximated_689.txt	Langrange	400	5	3	To be defined	0.04431	-19210	
data/Instance_aproximated_690.txt	Langrange	400	5	3	To be defined	0.051601	-22365	
data/Instance_aproximated_691.txt	Langrange	400	5	3	To be defined	0.014811	-3520	
data/Instance_aproximated_692.txt	Langrange	400	5	3	To be defined	0.010975	-2733	
data/Instance_aproximated_693.txt	Langrange	400	5	3	To be defined	0.022704	-19261	
data/Instance_aproximated_694.txt	Langrange	400	5	3	To be defined	0.008063	-609	
data/Instance_aproximated_695.txt	Langrange	400	5	3	To be defined	0.024588	-10588	
data/Instance_aproximated_696.txt	Langrange	400	5	3	To be defined	0.041914	-4669	
data/Instance_aproximated_697.txt	Langrange	400	5	3	To be defined	0.039497	-8021	
data/Instance_aproximated_698.txt	Langrange	400	5	3	To be defined	0.01076	-23240	
data/Instance_aproximated_699.txt	Langrange	400	5	3	To be defined	0.027702	-21013	
data/Instance_aproximated_700.txt	Langrange	400	5	3	To be defined	0.016542	-9985	
data/Instance_aproximated_701.txt	Langrange	500	5	3	To be defined	0.011243	-19776	
data/Instance_aproximated_702.txt	Langrange	500	5	3	To be defined	0.030238	-24864	
data/Instance_aproximated_703.txt	Langrange	500	5	3	To be defined	0.020285	2114	
data/Instance_aproximated_704.txt	Langrange	500	5	3	To be defined	0.030721	-25619	
data/Instance_aproximated_705.txt	Langrange	500	5	3	To be defined	0.019478	-5554.5	
data/Instance_aproximated_706.txt	Langrange	500	5	3	To be defined	0.044087	-14043.5	
data/Instance_aproximated_707.txt	Langrange	500	5	3	To be defined	0.027786	-26127	
data/Instance_aproximated_708.txt	Langrange	500	5	3	To be defined	0.054255	-22949	
data/Instance_aproximated_709.txt	Langrange	500	5	3	To be defined	0.068552	-25120.5	
data/Instance_aproximated_710.txt	Langrange	500	5	3	To be defined	0.013106	-19223	
data/Instance_aproximated_711.txt	Langrange	500	5	3	To be defined	0.051554	-13592	
data/Instance_aproximated_712.txt	Langrange	500	5	3	To be defined	0.030349	-14833	
data/Instance_aproximated_713.txt	Langrange	500	5	3	To be defined	0.045428	-8025.5	
data/Instance_aproximated_714.txt	Langrange	500	5	3	To be defined	0.023234	-16071.5	
data/Instance_aproximated_715.txt	Langrange	500	5	3	To be defined	0.037419	-29171	
data/Instance_aproximated_716.txt	Langrange	500	5	3	To be defined	0.037718	-15123	
data/Instance_aproximated_717.txt	Langrange	500	5	3	To be defined	0.025134	171	
data/Instance_aproximated_718.txt	Langrange	500	5	3	To be defined	0.042172	-24624	
data/Instance_aproximated_719.txt	Langrange	500	5	3	To be defined	0.022789	-1960	
data/Instance_aproximated_720.txt	Langrange	500	5	3	To be defined	0.053833	-10108	
data/Instance_aproximated_721.txt	Langrange	500	5	3	To be defined	0.073121	-9708.5	
data/Instance_aproximated_722.txt	Langrange	500	5	3	To be defined	0.045073	-19285	
data/Instance_aproximated_723.txt	Langrange	500	5	3	To be defined	0.024077	-26839	
data/Instance_aproximated_724.txt	Langrange	500	5	3	To be defined	0.02934	-16178.5	
data/Instance_aproximated_725.txt	Langrange	500	5	3	To be defined	0.053915	-25820	
data/Instance_aproximated_726.txt	Langrange	500	5	3	To be defined	0.031444	-17735.5	
data/Instance_aproximated_727.txt	Langrange	500	5	3	To be defined	0.036536	-20931.5	
data/Instance_aproximated_728.txt	Langrange	500	5	3	To be defined	0.015458	-7844.5	
data/Instance_aproximated_729.txt	Langrange	500	5	3	To be defined	0.036598	-23142	
data/Instance_aproximated_730.txt	Langrange	500	5	3	To be defined	0.03038	-8970	
data/Instance_aproximated_731.txt	Langrange	500	5	3	To be defined	0.029398	-9498	
data/Instance_aproximated_732.txt	Langrange	500	5	3	To be defined	0.02812	-8208	
data/Instance_aproximated_733.txt	Langrange	500	5	3	To be defined	0.071184	-23599	
data/Instance_aproximated_734.txt	Langrange	500	5	3	To be defined	0.07333	-8893	
data/Instance_aproximated_735.txt	Langrange	500	5	3	To be defined	0.047052	-25319	
data/Instance_aproximated_736.txt	Langrange	500	5	3	To be defined	0.02547	-18940	
data/Instance_aproximated_737.txt	Langrange	500	5	3	To be defined	0.037495	-21153	
data/Instance_aproximated_738.txt	Langrange	500	5	3	To be defined	0.058346	-15578	
data/Instance_aproximated_739.txt	Langrange	500	5	3	To be defined	0.038226	-20973	
data/Instance_aproximated_740.txt	Langrange	500	5	3	To be defined	0.020636	-12522	
data/Instance_aproximated_741.txt	Langrange	500	5	3	To be defined	0.018416	-14979.5	
data/Instance_aproximated_742.txt	Langrange	500	5	3	To be defined	0.033249	-17267.5	
data/Instance_aproximated_743.txt	Langrange	500	5	3	To be defined	0.040182	-20230	
data/Instance_aproximated_744.txt	Langrange	500	5	3	To be defined	0.028114	-4529.5	
data/Instance_aproximated_745.txt	Langrange	500	5	3	To be defined	0.034016	-17094.5	
data/Instance_aproximated_746.txt	Langrange	500	5	3	To be defined	0.021814	-3711	
data/Instance_aproximated_747.txt	Langrange	500	5	3	To be defined	0.040441	-30980	
data/Instance_aproximated_748.txt	Langrange	500	5	3	To be defined	0.057638	-14327	
data/Instance_aproximated_749.txt	Langrange	500	5	3	To be defined	0.019722	-25213	
data/Instance_aproximated_750.txt	Langrange	500	5	3	To be defined	0.078726	-6452	
data/Instance_aproximated_751.txt	Langrange	500	5	3	To be defined	0.047376	-26813	
data/Instance_aproximated_752.txt	Langrange	500	5	3	To be defined	0.049624	-26771	
data/Instance_aproximated_753.txt	Langrange	500	5	3	To be defined	0.021507	-25771	
data/Instance_aproximated_754.txt	Langrange	500	5	3	To be defined	0.070413	-18450	
data/Instance_aproximated_755.txt	Langrange	500	5	3	To be defined	0.058973	-18027.5	
data/Instance_aproximated_756.txt	Langrange	500	5	3	To be defined	0.028733	-10272	
data/Instance_aproximated_757.txt	Langrange	500	5	3	To be defined	0.022308	-11146.5	
data/Instance_aproximated_758.txt	Langrange	500	5	3	To be defined	0.055125	-26410	
data/Instance_aproximated_759.txt	Langrange	500	5	3	To be defined	0.058721	-6277	
data/Instance_aproximated_760.txt	Langrange	500	5	3	To be defined	0.033453	-8784.5	
data/Instance_aproximated_761.txt	Langrange	500	5	3	To be defined	0.036284	-679	
data/Instance_aproximated_762.txt	Langrange	500	5	3	To be defined	0.029287	-13460	
data/Instance_aproximated_763.txt	Langrange	500	5	3	To be defined	0.05286	-4475.5	
data/Instance_aproximated_764.txt	Langrange	500	5	3	To be defined	0.045351	-24407	
data/Instance_aproximated_765.txt	Langrange	500	5	3	To be defined	0.077469	-16659.5	
data/Instance_aproximated_766.txt	Langrange	500	5	3	To be defined	0.056378	-18187	
data/Instance_aproximated_767.txt	Langrange	500	5	3	To be defined	0.028873	-10203.5	
data/Instance_aproximated_768.txt	Langrange	500	5	3	To be defined	0.048427	-16951	
data/Instance_aproximated_769.txt	Langrange	500	5	3	To be defined	0.035256	-23697	
data/Instance_aproximated_770.txt	Langrange	500	5	3	To be defined	0.042671	-12654.5	
data/Instance_aproximated_771.txt	Langrange	500	5	3	To be defined	0.057548	-10107	
data/Instance_aproximated_772.txt	Langrange	500	5	3	To be defined	0.022885	-5828	
data/Instance_aproximated_773.txt	Langrange	500	5	3	To be defined	0.025199	-24350	
data/Instance_aproximated_774.txt	Langrange	500	5	3	To be defined	0.033487	-13284	
data/Instance_aproximated_775.txt	Langrange	500	5	3	To be defined	0.038914	-25909	
data/Instance_aproximated_776.txt	Langrange	500	5	3	To be defined	0.041043	-7902.5	
data/Instance_aproximated_777.txt	Langrange	500	5	3	To be defined	0.040983	-4278.5	
data/Instance_aproximated_778.txt	Langrange	500	5	3	To be defined	0.02709	-14482	
data/Instance_aproximated_779.txt	Langrange	500	5	3	To be defined	0.058878	-17370.5	
data/Instance_aproximated_780.txt	Langrange	500	5	3	To be defined	0.049169	-26702	
data/Instance_aproximated_781.txt	Langrange	500	5	3	To be defined	0.054385	-27157	
data/Instance_aproximated_782.txt	Langrange	500	5	3	To be defined	0.029991	-11509	
data/Instance_aproximated_783.txt	Langrange	500	5	3	To be defined	0.027153	-24120	
data/Instance_aproximated_784.txt	Langrange	500	5	3	To be defined	0.041197	-15125.5	
data/Instance_aproximated_785.txt	Langrange	500	5	3	To be defined	0.017588	-28356	
data/Instance_aproximated_786.txt	Langrange	500	5	3	To be defined	0.078189	-22936	
data/Instance_aproximated_787.txt	Langrange	500	5	3	To be defined	0.052381	-18585	
data/Instance_aproximated_788.txt	Langrange	500	5	3	To be defined	0.026335	-18796	
data/Instance_aproximated_789.txt	Langrange	500	5	3	To be defined	0.056373	-14469	
data/Instance_aproximated_790.txt	Langrange	500	5	3	To be defined	0.039273	-28441	
data/Instance_aproximated_791.txt	Langrange	500	5	3	To be defined	0.018257	-2676	
data/Instance_aproximated_792.txt	Langrange	500	5	3	To be defined	0.016007	-20735	
data/Instance_aproximated_793.txt	Langrange	500	5	3	To be defined	0.022496	-18424	
data/Instance_aproximated_794.txt	Langrange	500	5	3	To be defined	0.035467	-18667	
data/Instance_aproximated_795.txt	Langrange	500	5	3	To be defined	0.014613	-19756	
data/Instance_aproximated_796.txt	Langrange	500	5	3	To be defined	0.029515	-30056	
data/Instance_aproximated_797.txt	Langrange	500	5	3	To be defined	0.022272	-8824	
data/Instance_aproximated_798.txt	Langrange	500	5	3	To be defined	0.02607	-18509	
data/Instance_aproximated_799.txt	Langrange	500	5	3	To be defined	0.068775	-15215.5	
data/Instance_aproximated_800.txt	Langrange	500	5	3	To be defined	0.031035	-8311	
data/Instance_aproximated_801.txt	Langrange	600	5	3	To be defined	0.068326	-25128	
data/Instance_aproximated_802.txt	Langrange	600	5	3	To be defined	0.048354	-18218	
data/Instance_aproximated_803.txt	Langrange	600	5	3	To be defined	0.050691	-14914	
data/Instance_aproximated_804.txt	Langrange	600	5	3	To be defined	0.020527	-35013	
data/Instance_aproximated_805.txt	Langrange	600	5	3	To be defined	0.065685	-21826	
data/Instance_aproximated_806.txt	Langrange	600	5	3	To be defined	0.084862	-16336	
data/Instance_aproximated_807.txt	Langrange	600	5	3	To be defined	0.037312	-24482	
data/Instance_aproximated_808.txt	Langrange	600	5	3	To be defined	0.079815	-13566	
data/Instance_aproximated_809.txt	Langrange	600	5	3	To be defined	0.02862	-2422	
data/Instance_aproximated_810.txt	Langrange	600	5	3	To be defined	0.027559	-9874	
data/Instance_aproximated_811.txt	Langrange	600	5	3	To be defined	0.028044	-1601.5	
data/Instance_aproximated_812.txt	Langrange	600	5	3	To be defined	0.060415	-33903	
data/Instance_aproximated_813.txt	Langrange	600	5	3	To be defined	0.044347	-29425	
data/Instance_aproximated_814.txt	Langrange	600	5	3	To be defined	0.013447	-1566.5	
data/Instance_aproximated_815.txt	Langrange	600	5	3	To be defined	0.032473	-22065	
data/Instance_aproximated_816.txt	Langrange	600	5	3	To be defined	0.075875	-16897	
data/Instance_aproximated_817.txt	Langrange	600	5	3	To be defined	0.053902	-21328	
data/Instance_aproximated_818.txt	Langrange	600	5	3	To be defined	0.022936	-9589.5	
data/Instance_aproximated_819.txt	Langrange	600	5	3	To be defined	0.116132	-24726.5	
data/Instance_aproximated_820.txt	Langrange	600	5	3	To be defined	0.02645	-4056	
data/Instance_aproximated_821.txt	Langrange	600	5	3	To be defined	0.02827	-9541.5	
data/Instance_aproximated_822.txt	Langrange	600	5	3	To be defined	0.052421	-11279	
data/Instance_aproximated_823.txt	Langrange	600	5	3	To be defined	0.026351	-6474	
data/Instance_aproximated_824.txt	Langrange	600	5	3	To be defined	0.063516	-23995	
data/Instance_aproximated_825.txt	Langrange	600	5	3	To be defined	0.063143	-33928	
data/Instance_aproximated_826.txt	Langrange	600	5	3	To be defined	0.020168	-20620.5	
data/Instance_aproximated_827.txt	Langrange	600	5	3	To be defined	0.055045	-21973	
data/Instance_aproximated_828.txt	Langrange	600	5	3	To be defined	0.051253	-10539.5	
data/Instance_aproximated_829.txt	Langrange	600	5	3	To be defined	0.069059	-23404	
data/Instance_aproximated_830.txt	Langrange	600	5	3	To be defined	0.11052	-16976	
data/Instance_aproximated_831.txt	Langrange	600	5	3	To be defined	0.073603	-22536.5	
data/Instance_aproximated_832.txt	Langrange	600	5	3	To be defined	0.042649	-11510.5	
data/Instance_aproximated_833.txt	Langrange	600	5	3	To be defined	0.078064	-34096	
data/Instance_aproximated_834.txt	Langrange	600	5	3	To be defined	0.102241	-31189.5	
data/Instance_aproximated_835.txt	Langrange	600	5	3	To be defined	0.045391	-11640.5	
data/Instance_aproximated_836.txt	Langrange	600	5	3	To be defined	0.047221	-28185	
data/Instance_aproximated_837.txt	Langrange	600	5	3	To be defined	0.026804	-8194	
data/Instance_aproximated_838.txt	Langrange	600	5	3	To be defined	0.013148	-10069	
data/Instance_aproximated_839.txt	Langrange	600	5	3	To be defined	0.053591	-32100	
data/Instance_aproximated_840.txt	Langrange	600	5	3	To be defined	0.072173	-34143	
data/Instance_aproximated_841.txt	Langrange	600	5	3	To be defined	0.069394	-32860	
data/Instance_aproximated_842.txt	Langrange	600	5	3	To be defined	0.074904	-15278.5	
data/Instance_aproximated_843.txt	Langrange	600	5	3	To be defined	0.044881	-30235	
data/Instance_aproximated_844.txt	Langrange	600	5	3	To be defined	0.044392	-26940.5	
data/Instance_aproximated_845.txt	Langrange	600	5	3	To be defined	0.053728	-1577	
data/Instance_aproximated_846.txt	Langrange	600	5	3	To be defined	0.079594	-20701	
data/Instance_aproximated_847.txt	Langrange	600	5	3	To be defined	0.053327	-8153.5	
data/Instance_aproximated_848.txt	Langrange	600	5	3	To be defined	0.021878	-31886	
data/Instance_aproximated_849.txt	Langrange	600	5	3	To be defined	0.070637	-28626	
data/Instance_aproximated_850.txt	Langrange	600	5	3	To be defined	0.025868	-11185	
data/Instance_aproximated_851.txt	Langrange	600	5	3	To be defined	0.032384	-31568	
data/Instance_aproximated_852.txt	Langrange	600	5	3	To be defined	0.093647	-21377	
data/Instance_aproximated_853.txt	Langrange	600	5	3	To be defined	0.070324	-23822	
data/Instance_aproximated_854.txt	Langrange	600	5	3	To be defined	0.055349	-28573.5	
data/Instance_aproximated_855.txt	Langrange	600	5	3	To be defined	0.036288	-21340.5	
data/Instance_aproximated_856.txt	Langrange	600	5	3	To be defined	0.024557	-7045.5	
data/Instance_aproximated_857.txt	Langrange	600	5	3	To be defined	0.036173	-11081	
data/Instance_aproximated_858.txt	Langrange	600	5	3	To be defined	0.053697	-15940	
data/Instance_aproximated_859.txt	Langrange	600	5	3	To be defined	0.017747	-31697	
data/Instance_aproximated_860.txt	Langrange	600	5	3	To be defined	0.0563	-39319	
data/Instance_aproximated_861.txt	Langrange	600	5	3	To be defined	0.046412	-19455	
data/Instance_aproximated_862.txt	Langrange	600	5	3	To be defined	0.030501	-25971	
data/Instance_aproximated_863.txt	Langrange	600	5	3	To be defined	0.108322	-15132	
data/Instance_aproximated_864.txt	Langrange	600	5	3	To be defined	0.07506	-12995	
data/Instance_aproximated_865.txt	Langrange	600	5	3	To be defined	0.075461	-22626.5	
data/Instance_aproximated_866.txt	Langrange	600	5	3	To be defined	0.070107	-28234	
data/Instance_aproximated_867.txt	Langrange	600	5	3	To be defined	0.029614	-28514	
data/Instance_aproximated_868.txt	Langrange	600	5	3	To be defined	0.08739	-32066	
data/Instance_aproximated_869.txt	Langrange	600	5	3	To be defined	0.059779	-29026	
data/Instance_aproximated_870.txt	Langrange	600	5	3	To be defined	0.059428	-30844	
data/Instance_aproximated_871.txt	Langrange	600	5	3	To be defined	0.037154	-4713	
data/Instance_aproximated_872.txt	Langrange	600	5	3	To be defined	0.102223	-20003	
data/Instance_aproximated_873.txt	Langrange	600	5	3	To be defined	0.038293	-15883	
data/Instance_aproximated_874.txt	Langrange	600	5	3	To be defined	0.065081	-20952	
data/Instance_aproximated_875.txt	Langrange	600	5	3	To be defined	0.077114	-26756	
data/Instance_aproximated_876.txt	Langrange	600	5	3	To be defined	0.031353	-27094.5	
data/Instance_aproximated_877.txt	Langrange	600	5	3	To be defined	0.051856	-25840	
data/Instance_aproximated_878.txt	Langrange	600	5	3	To be defined	0.032439	-4536.5	
data/Instance_aproximated_879.txt	Langrange	600	5	3	To be defined	0.078031	-11048	
data/Instance_aproximated_880.txt	Langrange	600	5	3	To be defined	0.037423	-11688	
data/Instance_aproximated_881.txt	Langrange	600	5	3	To be defined	0.068562	-13411	
data/Instance_aproximated_882.txt	Langrange	600	5	3	To be defined	0.049383	-11714.5	
data/Instance_aproximated_883.txt	Langrange	600	5	3	To be defined	0.056422	-28811	
data/Instance_aproximated_884.txt	Langrange	600	5	3	To be defined	0.054131	-30700	
data/Instance_aproximated_885.txt	Langrange	600	5	3	To be defined	0.054207	-29907	
data/Instance_aproximated_886.txt	Langrange	600	5	3	To be defined	0.065248	-21248.5	
data/Instance_aproximated_887.txt	Langrange	600	5	3	To be defined	0.066832	-16148	
data/Instance_aproximated_888.txt	Langrange	600	5	3	To be defined	0.074483	-23017	
data/Instance_aproximated_889.txt	Langrange	600	5	3	To be defined	0.120285	-30916	
data/Instance_aproximated_890.txt	Langrange	600	5	3	To be defined	0.097712	-22116	
data/Instance_aproximated_891.txt	Langrange	600	5	3	To be defined	0.051654	-19999	
data/Instance_aproximated_892.txt	Langrange	600	5	3	To be defined	0.078875	-24116	
data/Instance_aproximated_893.txt	Langrange	600	5	3	To be defined	0.051992	-7418.5	
data/Instance_aproximated_894.txt	Langrange	600	5	3	To be defined	0.052017	-30642	
data/Instance_aproximated_895.txt	Langrange	600	5	3	To be defined	0.049041	-9882.5	
data/Instance_aproximated_896.txt	Langrange	600	5	3	To be defined	0.069464	-18195.5	
data/Instance_aproximated_897.txt	Langrange	600	5	3	To be defined	0.075949	-10973.5	
data/Instance_aproximated_898.txt	Langrange	600	5	3	To be defined	0.093956	-11483	
data/Instance_aproximated_899.txt	Langrange	600	5	3	To be defined	0.095717	-29908	
data/Instance_aproximated_900.txt	Langrange	600	5	3	To be defined	0.113363	-27432	
data/Instance_aproximated_901.txt	Langrange	700	5	3	To be defined	0.057325	-20423.5	
data/Instance_aproximated_902.txt	Langrange	700	5	3	To be defined	0.035379	-14876	
data/Instance_aproximated_903.txt	Langrange	700	5	3	To be defined	0.056928	-6495.5	
data/Instance_aproximated_904.txt	Langrange	700	5	3	To be defined	0.016958	-2425	
data/Instance_aproximated_905.txt	Langrange	700	5	3	To be defined	0.123533	-17444	
data/Instance_aproximated_906.txt	Langrange	700	5	3	To be defined	0.123704	-12929.5	
data/Instance_aproximated_907.txt	Langrange	700	5	3	To be defined	0.046783	-7967	
data/Instance_aproximated_908.txt	Langrange	700	5	3	To be defined	0.044791	-23868	
data/Instance_aproximated_909.txt	Langrange	700	5	3	To be defined	0.122588	-39314	
data/Instance_aproximated_910.txt	Langrange	700	5	3	To be defined	0.081734	-27987	
data/Instance_aproximated_911.txt	Langrange	700	5	3	To be defined	0.033078	-27763	
data/Instance_aproximated_912.txt	Langrange	700	5	3	To be defined	0.07576	-18464	
data/Instance_aproximated_913.txt	Langrange	700	5	3	To be defined	0.140829	-21023.5	
data/Instance_aproximated_914.txt	Langrange	700	5	3	To be defined	0.071143	-24032.5	
data/Instance_aproximated_915.txt	Langrange	700	5	3	To be defined	0.121373	-39887	
data/Instance_aproximated_916.txt	Langrange	700	5	3	To be defined	0.138064	-24279	
data/Instance_aproximated_917.txt	Langrange	700	5	3	To be defined	0.027359	-25103	
data/Instance_aproximated_918.txt	Langrange	700	5	3	To be defined	0.145756	-26061	
data/Instance_aproximated_919.txt	Langrange	700	5	3	To be defined	0.072566	-36497	
data/Instance_aproximated_920.txt	Langrange	700	5	3	To be defined	0.100637	-16569.5	
data/Instance_aproximated_921.txt	Langrange	700	5	3	To be defined	0.048758	-9428.5	
data/Instance_aproximated_922.txt	Langrange	700	5	3	To be defined	0.124501	-16591	
data/Instance_aproximated_923.txt	Langrange	700	5	3	To be defined	0.094754	-33051	
data/Instance_aproximated_924.txt	Langrange	700	5	3	To be defined	0.040075	-3522	
data/Instance_aproximated_925.txt	Langrange	700	5	3	To be defined	0.055068	-29765	
data/Instance_aproximated_926.txt	Langrange	700	5	3	To be defined	0.201541	-35569.5	
data/Instance_aproximated_927.txt	Langrange	700	5	3	To be defined	0.029566	-14542.5	
data/Instance_aproximated_928.txt	Langrange	700	5	3	To be defined	0.048525	-35070	
data/Instance_aproximated_929.txt	Langrange	700	5	3	To be defined	0.09571	-27832.5	
data/Instance_aproximated_930.txt	Langrange	700	5	3	To be defined	0.046765	-9738.5	
data/Instance_aproximated_931.txt	Langrange	700	5	3	To be defined	0.021237	-14357	
data/Instance_aproximated_932.txt	Langrange	700	5	3	To be defined	0.046015	-26316	
data/Instance_aproximated_933.txt	Langrange	700	5	3	To be defined	0.044379	-32179	
data/Instance_aproximated_934.txt	Langrange	700	5	3	To be defined	0.034336	-8298.5	
data/Instance_aproximated_935.txt	Langrange	700	5	3	To be defined	0.036028	-3962	
data/Instance_aproximated_936.txt	Langrange	700	5	3	To be defined	0.064491	-28768	
data/Instance_aproximated_937.txt	Langrange	700	5	3	To be defined	0.079001	-12270.5	
data/Instance_aproximated_938.txt	Langrange	700	5	3	To be defined	0.114451	-26619	
data/Instance_aproximated_939.txt	Langrange	700	5	3	To be defined	0.115688	-16737	
data/Instance_aproximated_940.txt	Langrange	700	5	3	To be defined	0.094669	-29180	
data/Instance_aproximated_941.txt	Langrange	700	5	3	To be defined	0.099411	-21556	
data/Instance_aproximated_942.txt	Langrange	700	5	3	To be defined	0.031975	-7180.5	
data/Instance_aproximated_943.txt	Langrange	700	5	3	To be defined	0.05403	-26460.5	
data/Instance_aproximated_944.txt	Langrange	700	5	3	To be defined	0.080472	-19203	
data/Instance_aproximated_945.txt	Langrange	700	5	3	To be defined	0.082984	-7318.5	
data/Instance_aproximated_946.txt	Langrange	700	5	3	To be defined	0.042356	-11089	
data/Instance_aproximated_947.txt	Langrange	700	5	3	To be defined	0.059996	-11266	
data/Instance_aproximated_948.txt	Langrange	700	5	3	To be defined	0.055508	-31866	
data/Instance_aproximated_949.txt	Langrange	700	5	3	To be defined	0.111544	-30632	
data/Instance_aproximated_950.txt	Langrange	700	5	3	To be defined	0.183986	-20595	
data/Instance_aproximated_951.txt	Langrange	700	5	3	To be defined	0.062814	-17632	
data/Instance_aproximated_952.txt	Langrange	700	5	3	To be defined	0.100934	-21138	
data/Instance_aproximated_953.txt	Langrange	700	5	3	To be defined	0.164476	-36138	
data/Instance_aproximated_954.txt	Langrange	700	5	3	To be defined	0.107836	-31053	
data/Instance_aproximated_955.txt	Langrange	700	5	3	To be defined	0.122439	-36197.5	
data/Instance_aproximated_956.txt	Langrange	700	5	3	To be defined	0.080568	-13704.5	
data/Instance_aproximated_957.txt	Langrange	700	5	3	To be defined	0.037644	-24441.5	
data/Instance_aproximated_958.txt	Langrange	700	5	3	To be defined	0.099616	-37820	
data/Instance_aproximated_959.txt	Langrange	700	5	3	To be defined	0.051545	-22608	
data/Instance_aproximated_960.txt	Langrange	700	5	3	To be defined	0.034256	-27972	
data/Instance_aproximated_961.txt	Langrange	700	5	3	To be defined	0.076894	-27176	
data/Instance_aproximated_962.txt	Langrange	700	5	3	To be defined	0.033825	-20901	
data/Instance_aproximated_963.txt	Langrange	700	5	3	To be defined	0.040414	-13310.5	
data/Instance_aproximated_964.txt	Langrange	700	5	3	To be defined	0.058908	-25523	
data/Instance_aproximated_965.txt	Langrange	700	5	3	To be defined	0.042755	-6510.5	
data/Instance_aproximated_966.txt	Langrange	700	5	3	To be defined	0.098079	-36261	
data/Instance_aproximated_967.txt	Langrange	700	5	3	To be defined	0.048056	-19226	
data/Instance_aproximated_968.txt	Langrange	700	5	3	To be defined	0.091618	-30671	
data/Instance_aproximated_969.txt	Langrange	700	5	3	To be defined	0.115196	-27620	
data/Instance_aproximated_970.txt	Langrange	700	5	3	To be defined	0.137522	-20398	
data/Instance_aproximated_971.txt	Langrange	700	5	3	To be defined	0.031338	-32839	
data/Instance_aproximated_972.txt	Langrange	700	5	3	To be defined	0.040357	-4348	
data/Instance_aproximated_973.txt	Langrange	700	5	3	To be defined	0.043201	-12881	
data/Instance_aproximated_974.txt	Langrange	700	5	3	To be defined	0.038781	-8305	
data/Instance_aproximated_975.txt	Langrange	700	5	3	To be defined	0.054154	-29134	
data/Instance_aproximated_976.txt	Langrange	700	5	3	To be defined	0.10374	-35225	
data/Instance_aproximated_977.txt	Langrange	700	5	3	To be defined	0.073941	-5699.5	
data/Instance_aproximated_978.txt	Langrange	700	5	3	To be defined	0.068458	-35283	
data/Instance_aproximated_979.txt	Langrange	700	5	3	To be defined	0.162086	-29052	
data/Instance_aproximated_980.txt	Langrange	700	5	3	To be defined	0.051486	-9567	
data/Instance_aproximated_981.txt	Langrange	700	5	3	To be defined	0.140785	-19799	
data/Instance_aproximated_982.txt	Langrange	700	5	3	To be defined	0.134134	-32836	
data/Instance_aproximated_983.txt	Langrange	700	5	3	To be defined	0.039709	-35908	
